1, none, minecraft:the_void, AMBIENT, alexsmobs:fly, 10, 2, 3
3685, forest, ars_elemental:cascading_forest, WATER_CREATURE, ars_elemental:siren_entity, 30, 1, 3
3686, forest, ars_elemental:cascading_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3687, forest, ars_elemental:flourishing_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3688, forest, ars_elemental:flourishing_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3689, forest, ars_elemental:flourishing_forest, MONSTER, minecraft:creeper, 30, 4, 4
3690, forest, ars_elemental:flourishing_forest, MONSTER, minecraft:enderman, 5, 1, 4
3691, forest, ars_elemental:flourishing_forest, MONSTER, minecraft:skeleton, 30, 4, 4
3692, forest, ars_elemental:flourishing_forest, MONSTER, minecraft:slime, 30, 4, 4
3693, forest, ars_elemental:flourishing_forest, MONSTER, minecraft:spider, 30, 4, 4
3694, forest, ars_elemental:flourishing_forest, MONSTER, minecraft:witch, 5, 1, 1
3695, forest, ars_elemental:flourishing_forest, MONSTER, minecraft:zombie, 30, 4, 4
3696, forest, ars_elemental:flourishing_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3697, forest, ars_elemental:flourishing_forest, MONSTER, quark:stoneling, 10, 1, 1
3698, forest, ars_elemental:flourishing_forest, MONSTER, quark:toretoise, 10, 2, 4
3699, forest, ars_elemental:flourishing_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3700, forest, ars_elemental:flourishing_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3701, forest, ars_elemental:flourishing_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
3702, forest, ars_elemental:flourishing_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
3703, forest, ars_elemental:flourishing_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
3704, forest, ars_elemental:flourishing_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 3
3705, forest, ars_elemental:flourishing_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3706, forest, ars_elemental:flourishing_forest, CREATURE, ars_nouveau:flourishing_weald_walker, 10, 1, 1
3707, forest, ars_elemental:flourishing_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3708, forest, ars_elemental:flourishing_forest, CREATURE, ars_nouveau:starbuncle, 10, 3, 5
3709, forest, ars_elemental:flourishing_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3710, forest, ars_elemental:flourishing_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 3
3711, forest, ars_elemental:flourishing_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3712, forest, ars_elemental:flourishing_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
3713, forest, ars_elemental:flourishing_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
3714, forest, ars_elemental:flourishing_forest, CREATURE, hexerei:crow, 20, 2, 5
3715, forest, ars_elemental:flourishing_forest, CREATURE, minecraft:chicken, 10, 4, 4
3716, forest, ars_elemental:flourishing_forest, CREATURE, minecraft:cow, 10, 4, 4
3717, forest, ars_elemental:flourishing_forest, CREATURE, minecraft:pig, 10, 4, 4
3718, forest, ars_elemental:flourishing_forest, CREATURE, minecraft:sheep, 12, 4, 4
3719, forest, ars_elemental:flourishing_forest, CREATURE, mythicmounts:moth, 11, 1, 2
3720, forest, ars_elemental:flourishing_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3721, forest, ars_elemental:flourishing_forest, AMBIENT, minecraft:bat, 10, 8, 8
3722, forest, ars_elemental:flourishing_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3723, forest, ars_elemental:flourishing_forest, WATER_CREATURE, ars_elemental:siren_entity, 30, 1, 3
3724, forest, ars_elemental:flourishing_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3725, none, deeperdarker:deeplands, MONSTER, deeperdarker:sculk_centipede, 6, 1, 4
3726, none, deeperdarker:deeplands, MONSTER, deeperdarker:sculk_snapper, 11, 3, 6
3727, none, deeperdarker:deeplands, MONSTER, minecraft:phantom, 2, 1, 2
3728, none, deeperdarker:deeplands, MONSTER, quark:stoneling, 10, 1, 1
3729, none, deeperdarker:deeplands, MONSTER, quark:toretoise, 10, 2, 4
3730, none, deeperdarker:deeplands, AMBIENT, alexsmobs:fly, 3, 2, 3
3731, none, deeperdarker:echoing_forest, MONSTER, alexsmobs:skreecher, 10, 1, 1
3732, none, deeperdarker:echoing_forest, MONSTER, deeperdarker:shattered, 20, 1, 2
3733, none, deeperdarker:echoing_forest, MONSTER, quark:stoneling, 10, 1, 1
3734, none, deeperdarker:echoing_forest, MONSTER, quark:toretoise, 10, 2, 4
3735, none, deeperdarker:echoing_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3736, none, deeperdarker:overcast_columns, MONSTER, deeperdarker:sculk_snapper, 30, 4, 4
3737, none, deeperdarker:overcast_columns, MONSTER, deeperdarker:shattered, 30, 4, 4
3738, none, deeperdarker:overcast_columns, MONSTER, quark:stoneling, 10, 1, 1
3739, none, deeperdarker:overcast_columns, MONSTER, quark:toretoise, 10, 2, 4
3740, none, deeperdarker:overcast_columns, CREATURE, cnb:cindershell, 10, 2, 8
3741, none, deeperdarker:overcast_columns, AMBIENT, alexsmobs:fly, 10, 2, 3
3742, none, blueprint:original_source_marker, MONSTER, quark:stoneling, 10, 1, 1
3743, none, blueprint:original_source_marker, MONSTER, quark:toretoise, 10, 2, 4
3744, none, blueprint:original_source_marker, AMBIENT, alexsmobs:fly, 10, 2, 3
3745, none, environmental:marsh, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3746, none, environmental:marsh, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3747, none, environmental:marsh, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
3748, none, environmental:marsh, MONSTER, creeperoverhaul:swamp_creeper, 30, 2, 2
3749, none, environmental:marsh, MONSTER, minecraft:enderman, 5, 1, 4
3750, none, environmental:marsh, MONSTER, minecraft:skeleton, 30, 4, 4
3751, none, environmental:marsh, MONSTER, minecraft:slime, 30, 4, 4
3752, none, environmental:marsh, MONSTER, minecraft:spider, 30, 4, 4
3753, none, environmental:marsh, MONSTER, minecraft:witch, 5, 1, 1
3754, none, environmental:marsh, MONSTER, minecraft:zombie, 30, 4, 4
3755, none, environmental:marsh, MONSTER, minecraft:zombie_villager, 10, 1, 1
3756, none, environmental:marsh, MONSTER, quark:stoneling, 10, 1, 1
3757, none, environmental:marsh, MONSTER, quark:toretoise, 10, 2, 4
3758, none, environmental:marsh, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3759, none, environmental:marsh, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3760, none, environmental:marsh, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3761, none, environmental:marsh, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3762, none, environmental:marsh, CREATURE, minecraft:frog, 10, 2, 5
3763, none, environmental:marsh, AMBIENT, alexsmobs:fly, 10, 2, 3
3764, none, environmental:marsh, AMBIENT, minecraft:bat, 10, 8, 8
3765, none, environmental:marsh, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3766, none, environmental:marsh, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3767, forest, environmental:blossom_woods, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3768, forest, environmental:blossom_woods, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3769, forest, environmental:blossom_woods, MONSTER, minecraft:creeper, 30, 4, 4
3770, forest, environmental:blossom_woods, MONSTER, minecraft:enderman, 5, 1, 4
3771, forest, environmental:blossom_woods, MONSTER, minecraft:skeleton, 30, 4, 4
3772, forest, environmental:blossom_woods, MONSTER, minecraft:slime, 30, 4, 4
3773, forest, environmental:blossom_woods, MONSTER, minecraft:spider, 30, 4, 4
3774, forest, environmental:blossom_woods, MONSTER, minecraft:witch, 5, 1, 1
3775, forest, environmental:blossom_woods, MONSTER, minecraft:zombie, 30, 4, 4
3776, forest, environmental:blossom_woods, MONSTER, minecraft:zombie_villager, 10, 1, 1
3777, forest, environmental:blossom_woods, MONSTER, quark:stoneling, 10, 1, 1
3778, forest, environmental:blossom_woods, MONSTER, quark:toretoise, 10, 2, 4
3779, forest, environmental:blossom_woods, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3780, forest, environmental:blossom_woods, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3781, forest, environmental:blossom_woods, CREATURE, alexsmobs:raccoon, 10, 2, 4
3782, forest, environmental:blossom_woods, CREATURE, alexsmobs:skunk, 10, 1, 2
3783, forest, environmental:blossom_woods, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
3784, forest, environmental:blossom_woods, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3785, forest, environmental:blossom_woods, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3786, forest, environmental:blossom_woods, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3787, forest, environmental:blossom_woods, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3788, forest, environmental:blossom_woods, CREATURE, crittersandcompanions:ferret, 10, 2, 3
3789, forest, environmental:blossom_woods, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
3790, forest, environmental:blossom_woods, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
3791, forest, environmental:blossom_woods, CREATURE, environmental:deer, 16, 4, 4
3792, forest, environmental:blossom_woods, CREATURE, hexerei:crow, 20, 2, 5
3793, forest, environmental:blossom_woods, CREATURE, minecraft:chicken, 10, 4, 4
3794, forest, environmental:blossom_woods, CREATURE, minecraft:rabbit, 10, 2, 3
3795, forest, environmental:blossom_woods, CREATURE, minecraft:panda, 16, 1, 2
3796, forest, environmental:blossom_woods, CREATURE, minecraft:pig, 10, 4, 4
3797, forest, environmental:blossom_woods, AMBIENT, alexsmobs:fly, 10, 2, 3
3798, forest, environmental:blossom_woods, AMBIENT, minecraft:bat, 10, 8, 8
3799, forest, environmental:blossom_woods, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3800, forest, environmental:blossom_woods, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3801, forest, environmental:blossom_woods, WATER_AMBIENT, environmental:koi, 12, 1, 1
3802, forest, environmental:blossom_valleys, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3803, forest, environmental:blossom_valleys, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3804, forest, environmental:blossom_valleys, MONSTER, minecraft:creeper, 30, 4, 4
3805, forest, environmental:blossom_valleys, MONSTER, minecraft:enderman, 5, 1, 4
3806, forest, environmental:blossom_valleys, MONSTER, minecraft:skeleton, 30, 4, 4
3807, forest, environmental:blossom_valleys, MONSTER, minecraft:slime, 30, 4, 4
3808, forest, environmental:blossom_valleys, MONSTER, minecraft:spider, 30, 4, 4
3809, forest, environmental:blossom_valleys, MONSTER, minecraft:witch, 5, 1, 1
3810, forest, environmental:blossom_valleys, MONSTER, minecraft:zombie, 30, 4, 4
3811, forest, environmental:blossom_valleys, MONSTER, minecraft:zombie_villager, 10, 1, 1
3812, forest, environmental:blossom_valleys, MONSTER, quark:stoneling, 10, 1, 1
3813, forest, environmental:blossom_valleys, MONSTER, quark:toretoise, 10, 2, 4
3814, forest, environmental:blossom_valleys, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3815, forest, environmental:blossom_valleys, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3816, forest, environmental:blossom_valleys, CREATURE, alexsmobs:raccoon, 10, 2, 4
3817, forest, environmental:blossom_valleys, CREATURE, alexsmobs:skunk, 10, 1, 2
3818, forest, environmental:blossom_valleys, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
3819, forest, environmental:blossom_valleys, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3820, forest, environmental:blossom_valleys, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3821, forest, environmental:blossom_valleys, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3822, forest, environmental:blossom_valleys, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3823, forest, environmental:blossom_valleys, CREATURE, crittersandcompanions:ferret, 10, 2, 3
3824, forest, environmental:blossom_valleys, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
3825, forest, environmental:blossom_valleys, CREATURE, environmental:deer, 16, 4, 4
3826, forest, environmental:blossom_valleys, CREATURE, hexerei:crow, 20, 2, 5
3827, forest, environmental:blossom_valleys, CREATURE, minecraft:chicken, 10, 4, 4
3828, forest, environmental:blossom_valleys, CREATURE, minecraft:panda, 16, 1, 2
3829, forest, environmental:blossom_valleys, CREATURE, minecraft:pig, 10, 4, 4
3830, forest, environmental:blossom_valleys, CREATURE, minecraft:rabbit, 10, 2, 3
3831, forest, environmental:blossom_valleys, CREATURE, mythicmounts:colelytra, 10, 2, 3
3832, forest, environmental:blossom_valleys, AMBIENT, alexsmobs:fly, 10, 2, 3
3833, forest, environmental:blossom_valleys, AMBIENT, minecraft:bat, 10, 8, 8
3834, forest, environmental:blossom_valleys, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3835, forest, environmental:blossom_valleys, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3836, forest, environmental:blossom_valleys, WATER_AMBIENT, environmental:koi, 12, 1, 1
3837, taiga, environmental:pine_barrens, MONSTER, minecraft:spider, 30, 4, 4
3838, taiga, environmental:pine_barrens, MONSTER, minecraft:zombie, 30, 4, 4
3839, taiga, environmental:pine_barrens, MONSTER, minecraft:zombie_villager, 5, 1, 1
3840, taiga, environmental:pine_barrens, MONSTER, minecraft:skeleton, 30, 4, 4
3841, taiga, environmental:pine_barrens, MONSTER, minecraft:slime, 30, 4, 4
3842, taiga, environmental:pine_barrens, MONSTER, minecraft:enderman, 5, 1, 4
3843, taiga, environmental:pine_barrens, MONSTER, minecraft:witch, 5, 1, 1
3844, taiga, environmental:pine_barrens, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
3845, taiga, environmental:pine_barrens, MONSTER, quark:stoneling, 30, 1, 1
3846, taiga, environmental:pine_barrens, MONSTER, quark:toretoise, 30, 2, 4
3847, taiga, environmental:pine_barrens, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
3848, taiga, environmental:pine_barrens, CREATURE, minecraft:chicken, 10, 4, 4
3849, taiga, environmental:pine_barrens, CREATURE, minecraft:wolf, 8, 4, 4
3850, taiga, environmental:pine_barrens, CREATURE, minecraft:rabbit, 4, 2, 3
3851, taiga, environmental:pine_barrens, CREATURE, environmental:reindeer, 16, 4, 4
3852, taiga, environmental:pine_barrens, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3853, taiga, environmental:pine_barrens, CREATURE, alexsmobs:raccoon, 10, 2, 4
3854, taiga, environmental:pine_barrens, CREATURE, alexsmobs:blue_jay, 25, 2, 4
3855, taiga, environmental:pine_barrens, CREATURE, ars_nouveau:drygmy, 3, 1, 2
3856, taiga, environmental:pine_barrens, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
3857, taiga, environmental:pine_barrens, CREATURE, mythicmounts:firebird, 10, 1, 1
3858, taiga, environmental:pine_barrens, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3859, taiga, environmental:pine_barrens, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3860, taiga, environmental:pine_barrens, AMBIENT, minecraft:bat, 10, 8, 8
3861, taiga, environmental:pine_barrens, AMBIENT, alexsmobs:fly, 3, 2, 3
3862, taiga, environmental:pine_barrens, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
3863, taiga, environmental:pine_barrens, AMBIENT, mythicmounts:dragon, 10, 1, 1
3864, taiga, environmental:pine_barrens, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3865, taiga, environmental:pine_barrens, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3866, taiga, environmental:pine_barrens, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
3867, taiga, environmental:pine_barrens, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
3868, taiga, environmental:pine_barrens, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
3869, taiga, environmental:pine_barrens, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
3870, taiga, environmental:pine_barrens, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
3871, taiga, environmental:pine_barrens, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
3872, taiga, environmental:pine_barrens, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
3873, taiga, environmental:pine_barrens, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
3874, taiga, environmental:pine_barrens, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
3875, taiga, environmental:pine_barrens, rascals, friendsandfoes:rascal, 4, 1, 1
3876, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:spider, 30, 4, 4
3877, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:zombie, 30, 4, 4
3878, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:zombie_villager, 5, 1, 1
3879, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:skeleton, 30, 4, 4
3880, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:slime, 30, 4, 4
3881, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:enderman, 5, 1, 4
3882, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:witch, 5, 1, 1
3883, taiga, environmental:snowy_pine_barrens, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
3884, taiga, environmental:snowy_pine_barrens, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
3885, taiga, environmental:snowy_pine_barrens, MONSTER, quark:stoneling, 30, 1, 1
3886, taiga, environmental:snowy_pine_barrens, MONSTER, quark:toretoise, 30, 2, 4
3887, taiga, environmental:snowy_pine_barrens, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
3888, taiga, environmental:snowy_pine_barrens, CREATURE, minecraft:chicken, 10, 4, 4
3889, taiga, environmental:snowy_pine_barrens, CREATURE, minecraft:wolf, 8, 4, 4
3890, taiga, environmental:snowy_pine_barrens, CREATURE, minecraft:rabbit, 4, 2, 3
3891, taiga, environmental:snowy_pine_barrens, CREATURE, environmental:reindeer, 16, 4, 4
3892, taiga, environmental:snowy_pine_barrens, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3893, taiga, environmental:snowy_pine_barrens, CREATURE, alexsmobs:moose, 30, 3, 4
3894, taiga, environmental:snowy_pine_barrens, CREATURE, alexsmobs:raccoon, 10, 2, 4
3895, taiga, environmental:snowy_pine_barrens, CREATURE, alexsmobs:snow_leopard, 30, 1, 2
3896, taiga, environmental:snowy_pine_barrens, CREATURE, alexsmobs:blue_jay, 25, 2, 4
3897, taiga, environmental:snowy_pine_barrens, CREATURE, ars_nouveau:drygmy, 3, 1, 2
3898, taiga, environmental:snowy_pine_barrens, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
3899, taiga, environmental:snowy_pine_barrens, CREATURE, mythicmounts:firebird, 10, 1, 1
3900, taiga, environmental:snowy_pine_barrens, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3901, taiga, environmental:snowy_pine_barrens, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3902, taiga, environmental:snowy_pine_barrens, AMBIENT, minecraft:bat, 10, 8, 8
3903, taiga, environmental:snowy_pine_barrens, AMBIENT, alexsmobs:fly, 3, 2, 3
3904, taiga, environmental:snowy_pine_barrens, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
3905, taiga, environmental:snowy_pine_barrens, AMBIENT, mythicmounts:dragon, 10, 1, 1
3906, taiga, environmental:snowy_pine_barrens, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3907, taiga, environmental:snowy_pine_barrens, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3908, taiga, environmental:snowy_pine_barrens, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
3909, taiga, environmental:snowy_pine_barrens, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
3910, taiga, environmental:snowy_pine_barrens, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
3911, taiga, environmental:snowy_pine_barrens, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
3912, taiga, environmental:snowy_pine_barrens, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
3913, taiga, environmental:snowy_pine_barrens, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
3914, taiga, environmental:snowy_pine_barrens, rascals, friendsandfoes:rascal, 4, 1, 1
3915, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:spider, 30, 4, 4
3916, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:zombie, 30, 4, 4
3917, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:zombie_villager, 5, 1, 1
3918, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:skeleton, 30, 4, 4
3919, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:slime, 30, 4, 4
3920, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:enderman, 5, 1, 4
3921, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:witch, 5, 1, 1
3922, taiga, environmental:old_growth_pine_barrens, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
3923, taiga, environmental:old_growth_pine_barrens, MONSTER, quark:stoneling, 30, 1, 1
3924, taiga, environmental:old_growth_pine_barrens, MONSTER, quark:toretoise, 30, 2, 4
3925, taiga, environmental:old_growth_pine_barrens, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
3926, taiga, environmental:old_growth_pine_barrens, CREATURE, minecraft:chicken, 10, 4, 4
3927, taiga, environmental:old_growth_pine_barrens, CREATURE, minecraft:wolf, 8, 4, 4
3928, taiga, environmental:old_growth_pine_barrens, CREATURE, minecraft:rabbit, 4, 2, 3
